凌霄泵业 (002884) EPS:2.1 safe_price:24.137931027 close:52.1 open:51.59
京泉华 (002885) EPS:0.8 safe_price:9.195402296000001 close:33.95 open:33.68
沃特股份 (002886) EPS:0.35 safe_price:4.0229885045 close:40.35 open:39.6
绿茵生态 (002887) EPS:2.03 safe_price:23.3333333261 close:77.0 open:76.53
惠威科技 (002888) EPS:0.33 safe_price:3.7931034471000005 close:26.96 open:26.68
东方嘉盛 (002889) EPS:0.83 safe_price:9.5402298821 close:26.45 open:26.28
弘宇股份 (002890) EPS:0.72 safe_price:8.2758620664 close:33.04 open:32.3
中宠股份 (002891) EPS:0.76 safe_price:8.7356321812 close:35.47 open:35.52
科力尔 (002892) EPS:0.64 safe_price:7.3563218368 close:37.05 open:37.09
华通热力 (002893) EPS:0.39 safe_price:4.4827586193 close:25.28 open:25.08
川恒股份 (002895) EPS:0.35 safe_price:4.0229885045 close:27.57 open:28.3
中大力德 (002896) EPS:0.74 safe_price:8.5057471238 close:44.08 open:43.85
意华股份 (002897) EPS:0.69 safe_price:7.931034480299999 close:36.31 open:35.7
赛隆药业 (002898) EPS:0.29 safe_price:3.3333333323 close:18.75 open:18.62
英派斯 (002899) EPS:0.67 safe_price:7.7011494229 close:27.23 open:26.82
哈三联 (002900) EPS:0.8 safe_price:9.195402296000001 close:27.63 open:27.37
大博医疗 (002901) EPS:0.54 safe_price:6.206896549800001 close:35.0 open:34.8
铭普光磁 (002902) EPS:0.55 safe_price:6.321839078500001 close:40.99 open:39.1
宇环数控 (002903) EPS:0.9 safe_price:10.344827583 close:37.89 open:38.0
金逸影视 (002905) EPS:1.14 safe_price:13.1034482718 close:34.9 open:34.86
华阳集团 (002906) EPS:0.49 safe_price:5.6321839063 close:22.02 open:21.76
华森制药 (002907) EPS:0.26 safe_price:2.9885057462000004 close:16.43 open:16.32
德生科技 (002908) EPS:0.38 safe_price:4.3678160906 close:26.18 open:26.43
集泰股份 (002909) EPS:0.41 safe_price:4.7126436767 close:21.0 open:21.49
庄园牧场 (002910) EPS:0.39 safe_price:4.4827586193 close:18.34 open:17.81
佛燃股份 (002911) EPS:0.55 safe_price:6.321839078500001 close:24.44 open:23.53
中新赛克 (002912) EPS:0.72 safe_price:8.2758620664 close:97.25 open:97.14
奥士康 (002913) EPS:1.04 safe_price:11.954022984800002 close:45.46 open:45.63
中欣氟材 (002915) EPS:0.42 safe_price:4.8275862054 close:21.85 open:21.85
深南电路 (002916) EPS:1.61 safe_price:18.5057471207 close:40.69 open:40.69
金奥博 (002917) EPS:0.59 safe_price:6.7816091933 close:27.77 open:26.1
N蒙娜 (002918) EPS:2.0 safe_price:22.98850574 close:45.06 open:37.55
名臣健康 (002919) EPS:0.37 safe_price:4.2528735619 close:19.9 open:19.9
德赛西威 (002920) EPS:1.04 safe_price:11.954022984800002 close:0.0 open:0.0
联诚精密 (002921) EPS:0.39 safe_price:4.4827586193 close:0.0 open:0.0
伊戈尔 (002922) EPS:0.39 safe_price:4.4827586193 close:0.0 open:0.0
润都股份 (002923) EPS:0.49 safe_price:5.6321839063 close:0.0 open:0.0
R-003 (131800) EPS:0.0 safe_price:0.0 close:4.114 open:4.05
R-007 (131801) EPS:0.0 safe_price:0.0 close:4.1 open:4.568
R-014 (131802) EPS:0.0 safe_price:0.0 close:6.26 open:5.8
R-028 (131803) EPS:0.0 safe_price:0.0 close:5.02 open:5.0
R-091 (131805) EPS:0.0 safe_price:0.0 close:4.31 open:4.1
R-182 (131806) EPS:0.0 safe_price:0.0 close:4.38 open:4.026
R-004 (131809) EPS:0.0 safe_price:0.0 close:3.7 open:4.1
R-001 (131810) EPS:0.0 safe_price:0.0 close:3.0 open:4.235
R-002 (131811) EPS:0.0 safe_price:0.0 close:3.301 open:4.205
瑞福进取 (150001) EPS:0.0 safe_price:0.0 close:1.755 open:0.0
大成优选 (150002) EPS:0.0 safe_price:0.0 close:1.061 open:0.0
建信优势 (150003) EPS:0.0 safe_price:0.0 close:0.955 open:0.0
瑞和小康 (150008) EPS:0.0 safe_price:0.0 close:1.072 open:1.072
瑞和远见 (150009) EPS:0.0 safe_price:0.0 close:0.959 open:0.96
国泰优先 (150010) EPS:0.0 safe_price:0.0 close:1.05 open:0.0
国泰进取 (150011) EPS:0.0 safe_price:0.0 close:1.17 open:0.0
中证100A (150012) EPS:0.0 safe_price:0.0 close:1.021 open:1.023
中证100B (150013) EPS:0.0 safe_price:0.0 close:1.56 open:1.523
合润A (150016) EPS:0.0 safe_price:0.0 close:1.15 open:1.15
合润B (150017) EPS:0.0 safe_price:0.0 close:1.48 open:1.476
银华稳进 (150018) EPS:0.0 safe_price:0.0 close:0.909 open:0.912
银华锐进 (150019) EPS:0.0 safe_price:0.0 close:1.277 open:1.257
汇利A (150020) EPS:0.0 safe_price:0.0 close:1.076 open:1.076
汇利B (150021) EPS:0.0 safe_price:0.0 close:1.057 open:1.057
深成指A (150022) EPS:0.0 safe_price:0.0 close:0.823 open:0.822
深成指B (150023) EPS:0.0 safe_price:0.0 close:0.412 open:0.407
景丰A (150025) EPS:0.0 safe_price:0.0 close:1.008 open:0.0
景丰B (150026) EPS:0.0 safe_price:0.0 close:0.958 open:0.0
添利B (150027) EPS:0.0 safe_price:0.0 close:1.445 open:0.0
中证500A (150028) EPS:0.0 safe_price:0.0 close:1.011 open:1.011
中证500B (150029) EPS:0.0 safe_price:0.0 close:1.412 open:1.415
中证90A (150030) EPS:0.0 safe_price:0.0 close:1.095 open:1.095
中证90B (150031) EPS:0.0 safe_price:0.0 close:1.33 open:1.272
多利优先 (150032) EPS:0.0 safe_price:0.0 close:1.024 open:1.016
多利进取 (150033) EPS:0.0 safe_price:0.0 close:0.955 open:0.955
聚利A (150034) EPS:0.0 safe_price:0.0 close:1.223 open:0.0
聚利B (150035) EPS:0.0 safe_price:0.0 close:2.198 open:0.0
建信稳健 (150036) EPS:0.0 safe_price:0.0 close:1.176 open:1.176
建信进取 (150037) EPS:0.0 safe_price:0.0 close:1.825 open:1.825
万家利B (150038) EPS:0.0 safe_price:0.0 close:1.27 open:0.0
鼎利A (150039) EPS:0.0 safe_price:0.0 close:1.001 open:1.0
鼎利B (150040) EPS:0.0 safe_price:0.0 close:1.045 open:1.045
天盈B (150041) EPS:0.0 safe_price:0.0 close:1.345 open:0.0
利鑫B (150042) EPS:0.0 safe_price:0.0 close:1.693 open:0.0
裕祥B (150043) EPS:0.0 safe_price:0.0 close:1.104 open:0.0
增利A (150044) EPS:0.0 safe_price:0.0 close:1.144 open:0.0
增利B (150045) EPS:0.0 safe_price:0.0 close:1.637 open:0.0
丰利B (150046) EPS:0.0 safe_price:0.0 close:1.533 open:0.0
消费A (150047) EPS:0.0 safe_price:0.0 close:1.389 open:1.389
消费B (150048) EPS:0.0 safe_price:0.0 close:1.276 open:1.235
消费收益 (150049) EPS:0.0 safe_price:0.0 close:0.97 open:0.971
消费进取 (150050) EPS:0.0 safe_price:0.0 close:1.539 open:1.46
沪深300A (150051) EPS:0.0 safe_price:0.0 close:0.902 open:0.92
沪深300B (150052) EPS:0.0 safe_price:0.0 close:1.897 open:1.86
泰达500A (150053) EPS:0.0 safe_price:0.0 close:0.952 open:0.951
泰达500B (150054) EPS:0.0 safe_price:0.0 close:1.099 open:1.09
500A (150055) EPS:0.0 safe_price:0.0 close:0.98 open:0.98
500B (150056) EPS:0.0 safe_price:0.0 close:1.524 open:1.395
中小300A (150057) EPS:0.0 safe_price:0.0 close:1.493 open:1.493
中小300B (150058) EPS:0.0 safe_price:0.0 close:1.061 open:1.061
资源A级 (150059) EPS:0.0 safe_price:0.0 close:0.95 open:0.95
资源B级 (150060) EPS:0.0 safe_price:0.0 close:1.339 open:1.275
丰泽B (150061) EPS:0.0 safe_price:0.0 close:1.395 open:0.0
浦银增A (150062) EPS:0.0 safe_price:0.0 close:1.136 open:0.0
浦银增B (150063) EPS:0.0 safe_price:0.0 close:1.63 open:0.0
同瑞A (150064) EPS:0.0 safe_price:0.0 close:1.011 open:1.014
同瑞B (150065) EPS:0.0 safe_price:0.0 close:1.039 open:1.039
互利A (150066) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
互利B (150067) EPS:0.0 safe_price:0.0 close:1.401 open:1.401
双翼B (150068) EPS:0.0 safe_price:0.0 close:1.236 open:0.0
双力A (150069) EPS:0.0 safe_price:0.0 close:1.14 open:0.0
双力B (150070) EPS:0.0 safe_price:0.0 close:2.16 open:0.0
盛世A (150071) EPS:0.0 safe_price:0.0 close:1.186 open:0.0
盛世B (150072) EPS:0.0 safe_price:0.0 close:2.071 open:0.0
诺安稳健 (150073) EPS:0.0 safe_price:0.0 close:0.965 open:0.963
诺安进取 (150075) EPS:0.0 safe_price:0.0 close:1.153 open:1.153
浙商稳健 (150076) EPS:0.0 safe_price:0.0 close:0.95 open:0.95
浙商进取 (150077) EPS:0.0 safe_price:0.0 close:1.877 open:1.877
回报B (150078) EPS:0.0 safe_price:0.0 close:1.4 open:0.0
通利债B (150079) EPS:0.0 safe_price:0.0 close:1.081 open:0.0
双佳B (150080) EPS:0.0 safe_price:0.0 close:1.221 open:0.0
双盈B (150081) EPS:0.0 safe_price:0.0 close:1.853 open:0.0
信达利B (150082) EPS:0.0 safe_price:0.0 close:1.115 open:0.0
深证100A (150083) EPS:0.0 safe_price:0.0 close:1.057 open:1.0
深证100B (150084) EPS:0.0 safe_price:0.0 close:1.41 open:1.41
中小板A (150085) EPS:0.0 safe_price:0.0 close:1.047 open:0.0
中小板B (150086) EPS:0.0 safe_price:0.0 close:0.91 open:0.0
信用B (150087) EPS:0.0 safe_price:0.0 close:1.169 open:0.0
金鹰500A (150088) EPS:0.0 safe_price:0.0 close:1.04 open:0.0
金鹰500B (150089) EPS:0.0 safe_price:0.0 close:1.186 open:0.0
成长A (150090) EPS:0.0 safe_price:0.0 close:0.954 open:0.952
成长B (150091) EPS:0.0 safe_price:0.0 close:0.974 open:0.975
诺德300A (150092) EPS:0.0 safe_price:0.0 close:1.11 open:1.11
诺德300B (150093) EPS:0.0 safe_price:0.0 close:1.13 open:0.975
泰信400A (150094) EPS:0.0 safe_price:0.0 close:0.998 open:0.96
泰信400B (150095) EPS:0.0 safe_price:0.0 close:0.548 open:0.548
商品A (150096) EPS:0.0 safe_price:0.0 close:1.017 open:1.017
商品B (150097) EPS:0.0 safe_price:0.0 close:1.009 open:1.01
同庆800A (150098) EPS:0.0 safe_price:0.0 close:1.07 open:0.0
同庆800B (150099) EPS:0.0 safe_price:0.0 close:2.152 open:0.0
资源A (150100) EPS:0.0 safe_price:0.0 close:1.016 open:1.016
资源B (150101) EPS:0.0 safe_price:0.0 close:1.48 open:1.485
利众B (150102) EPS:0.0 safe_price:0.0 close:1.347 open:0.0
HS300A (150104) EPS:0.0 safe_price:0.0 close:1.025 open:1.025
HS300B (150105) EPS:0.0 safe_price:0.0 close:1.861 open:1.861
中小A (150106) EPS:0.0 safe_price:0.0 close:1.03 open:1.029
中小B (150107) EPS:0.0 safe_price:0.0 close:1.21 open:1.19
同辉100A (150108) EPS:0.0 safe_price:0.0 close:1.092 open:1.092
同辉100B (150109) EPS:0.0 safe_price:0.0 close:1.116 open:1.125
华商500A (150110) EPS:0.0 safe_price:0.0 close:1.162 open:0.0
华商500B (150111) EPS:0.0 safe_price:0.0 close:2.693 open:0.0
深100A (150112) EPS:0.0 safe_price:0.0 close:1.055 open:1.055
深100B (150113) EPS:0.0 safe_price:0.0 close:1.703 open:1.703
惠裕B (150114) EPS:0.0 safe_price:0.0 close:1.258 open:0.0
同丰B (150115) EPS:0.0 safe_price:0.0 close:0.973 open:0.0
房地产A (150117) EPS:0.0 safe_price:0.0 close:1.024 open:1.028
房地产B (150118) EPS:0.0 safe_price:0.0 close:0.528 open:0.519
鼎利进取 (150120) EPS:0.0 safe_price:0.0 close:1.244 open:0.0
银河优先 (150121) EPS:0.0 safe_price:0.0 close:0.952 open:0.952
银河进取 (150122) EPS:0.0 safe_price:0.0 close:1.554 open:1.554
建信50A (150123) EPS:0.0 safe_price:0.0 close:1.002 open:1.002
建信50B (150124) EPS:0.0 safe_price:0.0 close:0.908 open:0.885
双增B (150127) EPS:0.0 safe_price:0.0 close:1.137 open:0.0
工银增B (150128) EPS:0.0 safe_price:0.0 close:1.194 open:0.0
丰利债B (150129) EPS:0.0 safe_price:0.0 close:1.163 open:0.0
医药A (150130) EPS:0.0 safe_price:0.0 close:1.036 open:1.025
医药B (150131) EPS:0.0 safe_price:0.0 close:0.669 open:0.646
元盛B (150132) EPS:0.0 safe_price:0.0 close:1.039 open:0.0
德信A (150133) EPS:0.0 safe_price:0.0 close:1.069 open:0.0
德信B (150134) EPS:0.0 safe_price:0.0 close:1.145 open:0.0
国富100A (150135) EPS:0.0 safe_price:0.0 close:1.022 open:1.015
国富100B (150136) EPS:0.0 safe_price:0.0 close:1.124 open:1.126
宝利B (150137) EPS:0.0 safe_price:0.0 close:1.257 open:0.0
中证800A (150138) EPS:0.0 safe_price:0.0 close:0.98 open:0.98
中证800B (150139) EPS:0.0 safe_price:0.0 close:0.933 open:0.9
国金300A (150140) EPS:0.0 safe_price:0.0 close:1.023 open:1.024
国金300B (150141) EPS:0.0 safe_price:0.0 close:0.967 open:0.966
互利债B (150142) EPS:0.0 safe_price:0.0 close:1.522 open:0.0
转债A级 (150143) EPS:0.0 safe_price:0.0 close:0.95 open:0.95
转债B级 (150144) EPS:0.0 safe_price:0.0 close:1.11 open:1.107
高贝塔A (150145) EPS:0.0 safe_price:0.0 close:1.0 open:0.987
高贝塔B (150146) EPS:0.0 safe_price:0.0 close:0.47 open:0.491
同利B (150147) EPS:0.0 safe_price:0.0 close:1.491 open:0.0
医药800A (150148) EPS:0.0 safe_price:0.0 close:1.018 open:1.018
医药800B (150149) EPS:0.0 safe_price:0.0 close:0.845 open:0.837
有色800A (150150) EPS:0.0 safe_price:0.0 close:0.903 open:0.903
有色800B (150151) EPS:0.0 safe_price:0.0 close:1.41 open:1.41
创业板A (150152) EPS:0.0 safe_price:0.0 close:0.966 open:0.971
创业板B (150153) EPS:0.0 safe_price:0.0 close:0.606 open:0.594
惠丰B (150154) EPS:0.0 safe_price:0.0 close:0.996 open:0.989
中银互B (150156) EPS:0.0 safe_price:0.0 close:1.022 open:1.021
金融A (150157) EPS:0.0 safe_price:0.0 close:0.949 open:0.922
金融B (150158) EPS:0.0 safe_price:0.0 close:1.121 open:1.091
通福B (150160) EPS:0.0 safe_price:0.0 close:1.584 open:0.0
惠鑫B (150161) EPS:0.0 safe_price:0.0 close:1.789 open:0.0
可转债A (150164) EPS:0.0 safe_price:0.0 close:0.948 open:0.912
可转债B (150165) EPS:0.0 safe_price:0.0 close:1.099 open:1.08
银华300A (150167) EPS:0.0 safe_price:0.0 close:0.967 open:0.967
银华300B (150168) EPS:0.0 safe_price:0.0 close:0.876 open:0.869
恒生A (150169) EPS:0.0 safe_price:0.0 close:0.984 open:0.984
恒生B (150170) EPS:0.0 safe_price:0.0 close:1.49 open:1.48
证券A (150171) EPS:0.0 safe_price:0.0 close:0.9 open:0.902
证券B (150172) EPS:0.0 safe_price:0.0 close:1.085 open:1.067
TMT中证A (150173) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
TMT中证B (150174) EPS:0.0 safe_price:0.0 close:0.632 open:0.62
H股A (150175) EPS:0.0 safe_price:0.0 close:0.896 open:0.893
H股B (150176) EPS:0.0 safe_price:0.0 close:1.12 open:1.109
证保A (150177) EPS:0.0 safe_price:0.0 close:1.023 open:1.028
证保B (150178) EPS:0.0 safe_price:0.0 close:1.605 open:1.56
信息A (150179) EPS:0.0 safe_price:0.0 close:1.029 open:1.029
信息B (150180) EPS:0.0 safe_price:0.0 close:1.501 open:1.499
军工A (150181) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
军工B (150182) EPS:0.0 safe_price:0.0 close:0.828 open:0.819
环保A (150184) EPS:0.0 safe_price:0.0 close:0.995 open:0.995
环保B (150185) EPS:0.0 safe_price:0.0 close:0.867 open:0.863
军工A级 (150186) EPS:0.0 safe_price:0.0 close:0.903 open:0.904
军工B级 (150187) EPS:0.0 safe_price:0.0 close:0.624 open:0.624
转债优先 (150188) EPS:0.0 safe_price:0.0 close:0.974 open:0.97
转债进取 (150189) EPS:0.0 safe_price:0.0 close:0.728 open:0.69
NCF环保A (150190) EPS:0.0 safe_price:0.0 close:1.053 open:1.055
NCF环保B (150191) EPS:0.0 safe_price:0.0 close:1.143 open:1.131
地产A (150192) EPS:0.0 safe_price:0.0 close:1.058 open:1.0
地产B (150193) EPS:0.0 safe_price:0.0 close:1.148 open:1.113
互联网A (150194) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
互联网B (150195) EPS:0.0 safe_price:0.0 close:1.414 open:1.416
有色A (150196) EPS:0.0 safe_price:0.0 close:1.017 open:1.01
有色B (150197) EPS:0.0 safe_price:0.0 close:1.236 open:1.243
食品A (150198) EPS:0.0 safe_price:0.0 close:1.125 open:1.096
食品B (150199) EPS:0.0 safe_price:0.0 close:1.511 open:1.484
券商A (150200) EPS:0.0 safe_price:0.0 close:0.914 open:0.92
券商B (150201) EPS:0.0 safe_price:0.0 close:0.396 open:0.388
传媒A (150203) EPS:0.0 safe_price:0.0 close:0.91 open:0.91
传媒B (150204) EPS:0.0 safe_price:0.0 close:0.712 open:0.718
国防A (150205) EPS:0.0 safe_price:0.0 close:0.871 open:0.875
国防B (150206) EPS:0.0 safe_price:0.0 close:0.981 open:0.967
地产A端 (150207) EPS:0.0 safe_price:0.0 close:1.0 open:1.044
地产B端 (150208) EPS:0.0 safe_price:0.0 close:0.526 open:0.526
国企改A (150209) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
国企改B (150210) EPS:0.0 safe_price:0.0 close:1.001 open:0.984
新能车A (150211) EPS:0.0 safe_price:0.0 close:0.907 open:0.915
新能车B (150212) EPS:0.0 safe_price:0.0 close:0.758 open:0.752
成长A级 (150213) EPS:0.0 safe_price:0.0 close:0.988 open:0.988
成长B级 (150214) EPS:0.0 safe_price:0.0 close:0.417 open:0.41
TMTA (150215) EPS:0.0 safe_price:0.0 close:1.263 open:1.263
TMTB (150216) EPS:0.0 safe_price:0.0 close:1.365 open:1.176
新能源A (150217) EPS:0.0 safe_price:0.0 close:0.998 open:0.913
新能源B (150218) EPS:0.0 safe_price:0.0 close:0.623 open:0.618
健康A (150219) EPS:0.0 safe_price:0.0 close:1.088 open:1.09
健康B (150220) EPS:0.0 safe_price:0.0 close:0.896 open:0.885
中航军A (150221) EPS:0.0 safe_price:0.0 close:1.067 open:1.068
中航军B (150222) EPS:0.0 safe_price:0.0 close:0.422 open:0.415
证券A级 (150223) EPS:0.0 safe_price:0.0 close:1.003 open:1.003
证券B级 (150224) EPS:0.0 safe_price:0.0 close:0.844 open:0.831
证保A级 (150225) EPS:0.0 safe_price:0.0 close:1.002 open:1.002
证保B级 (150226) EPS:0.0 safe_price:0.0 close:1.605 open:1.608
银行A (150227) EPS:0.0 safe_price:0.0 close:0.875 open:0.874
银行B (150228) EPS:0.0 safe_price:0.0 close:1.023 open:1.005
酒A (150229) EPS:0.0 safe_price:0.0 close:1.054 open:1.059
酒B (150230) EPS:0.0 safe_price:0.0 close:1.602 open:1.564
电子A (150231) EPS:0.0 safe_price:0.0 close:0.909 open:0.964
电子B (150232) EPS:0.0 safe_price:0.0 close:1.431 open:1.456
传媒业A (150233) EPS:0.0 safe_price:0.0 close:0.905 open:0.912
传媒业B (150234) EPS:0.0 safe_price:0.0 close:0.98 open:0.98
券商A级 (150235) EPS:0.0 safe_price:0.0 close:0.91 open:0.91
券商B级 (150236) EPS:0.0 safe_price:0.0 close:0.825 open:0.827
环保A级 (150237) EPS:0.0 safe_price:0.0 close:1.1 open:1.1
环保B级 (150238) EPS:0.0 safe_price:0.0 close:1.282 open:1.319
银行A级 (150241) EPS:0.0 safe_price:0.0 close:1.0 open:0.998
银行B级 (150242) EPS:0.0 safe_price:0.0 close:1.157 open:1.118
创业A (150243) EPS:0.0 safe_price:0.0 close:0.879 open:0.879
创业B (150244) EPS:0.0 safe_price:0.0 close:0.695 open:0.68
互联A (150245) EPS:0.0 safe_price:0.0 close:1.008 open:1.09
互联B (150246) EPS:0.0 safe_price:0.0 close:1.149 open:1.159
传媒A级 (150247) EPS:0.0 safe_price:0.0 close:0.993 open:0.994
传媒B级 (150248) EPS:0.0 safe_price:0.0 close:0.678 open:0.672
银行A端 (150249) EPS:0.0 safe_price:0.0 close:1.0 open:0.972
银行B端 (150250) EPS:0.0 safe_price:0.0 close:1.089 open:1.093
煤炭A (150251) EPS:0.0 safe_price:0.0 close:0.92 open:1.055
煤炭B (150252) EPS:0.0 safe_price:0.0 close:1.37 open:1.37
银行业A (150255) EPS:0.0 safe_price:0.0 close:0.89 open:0.892
银行业B (150256) EPS:0.0 safe_price:0.0 close:1.084 open:1.02
生物A (150257) EPS:0.0 safe_price:0.0 close:0.959 open:0.955
生物B (150258) EPS:0.0 safe_price:0.0 close:1.15 open:1.15
重组A (150259) EPS:0.0 safe_price:0.0 close:0.901 open:0.9
重组B (150260) EPS:0.0 safe_price:0.0 close:0.687 open:0.679
医疗A (150261) EPS:0.0 safe_price:0.0 close:0.962 open:0.965
医疗B (150262) EPS:0.0 safe_price:0.0 close:0.782 open:0.771
1000A (150263) EPS:0.0 safe_price:0.0 close:1.001 open:1.033
1000B (150264) EPS:0.0 safe_price:0.0 close:0.399 open:0.363
一带A (150265) EPS:0.0 safe_price:0.0 close:1.1 open:0.981
一带B (150266) EPS:0.0 safe_price:0.0 close:1.291 open:1.29
银行A类 (150267) EPS:0.0 safe_price:0.0 close:1.013 open:0.917
银行B类 (150268) EPS:0.0 safe_price:0.0 close:1.112 open:1.112
白酒A (150269) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
白酒B (150270) EPS:0.0 safe_price:0.0 close:1.402 open:1.384
生物药A (150271) EPS:0.0 safe_price:0.0 close:1.0 open:0.953
生物药B (150272) EPS:0.0 safe_price:0.0 close:1.247 open:1.247
带路A (150273) EPS:0.0 safe_price:0.0 close:0.995 open:0.995
带路B (150274) EPS:0.0 safe_price:0.0 close:0.615 open:0.61
一带一A (150275) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
一带一B (150276) EPS:0.0 safe_price:0.0 close:0.633 open:0.626
高铁A (150277) EPS:0.0 safe_price:0.0 close:0.9 open:0.903
高铁B (150278) EPS:0.0 safe_price:0.0 close:0.556 open:0.549
新能A (150279) EPS:0.0 safe_price:0.0 close:1.059 open:1.059
新能B (150280) EPS:0.0 safe_price:0.0 close:0.785 open:0.785
金融地A (150281) EPS:0.0 safe_price:0.0 close:1.02 open:1.02
金融地B (150282) EPS:0.0 safe_price:0.0 close:0.678 open:0.679
SW医药A (150283) EPS:0.0 safe_price:0.0 close:0.893 open:0.893
SW医药B (150284) EPS:0.0 safe_price:0.0 close:0.973 open:0.965
钢铁A (150287) EPS:0.0 safe_price:0.0 close:0.959 open:0.972
钢铁B (150288) EPS:0.0 safe_price:0.0 close:0.812 open:0.818
煤炭A级 (150289) EPS:0.0 safe_price:0.0 close:0.959 open:0.985
煤炭B级 (150290) EPS:0.0 safe_price:0.0 close:0.541 open:0.538
银行A份 (150291) EPS:0.0 safe_price:0.0 close:0.977 open:0.969
银行B份 (150292) EPS:0.0 safe_price:0.0 close:0.8 open:0.793
高铁A级 (150293) EPS:0.0 safe_price:0.0 close:0.958 open:0.959
高铁B级 (150294) EPS:0.0 safe_price:0.0 close:0.921 open:0.921
改革A (150295) EPS:0.0 safe_price:0.0 close:0.912 open:0.911
改革B (150296) EPS:0.0 safe_price:0.0 close:1.087 open:1.08
互联A级 (150297) EPS:0.0 safe_price:0.0 close:1.025 open:1.024
互联B级 (150298) EPS:0.0 safe_price:0.0 close:0.592 open:0.588
银行股A (150299) EPS:0.0 safe_price:0.0 close:0.972 open:0.97
银行股B (150300) EPS:0.0 safe_price:0.0 close:0.762 open:0.735
证券股A (150301) EPS:0.0 safe_price:0.0 close:0.962 open:0.96
证券股B (150302) EPS:0.0 safe_price:0.0 close:1.016 open:0.944
创业股A (150303) EPS:0.0 safe_price:0.0 close:0.957 open:0.957
创业股B (150304) EPS:0.0 safe_price:0.0 close:0.641 open:0.634
养老A (150305) EPS:0.0 safe_price:0.0 close:1.0 open:0.99
养老B (150306) EPS:0.0 safe_price:0.0 close:0.597 open:0.597
体育A (150307) EPS:0.0 safe_price:0.0 close:0.875 open:0.877
体育B (150308) EPS:0.0 safe_price:0.0 close:0.918 open:0.884
信息安A (150309) EPS:0.0 safe_price:0.0 close:0.993 open:0.904
信息安B (150310) EPS:0.0 safe_price:0.0 close:0.758 open:0.763
智能A (150311) EPS:0.0 safe_price:0.0 close:1.0 open:0.93
智能B (150312) EPS:0.0 safe_price:0.0 close:0.914 open:0.815
工业4A (150315) EPS:0.0 safe_price:0.0 close:0.919 open:0.919
工业4B (150316) EPS:0.0 safe_price:0.0 close:0.85 open:0.853
E金融A (150317) EPS:0.0 safe_price:0.0 close:1.022 open:1.022
E金融B (150318) EPS:0.0 safe_price:0.0 close:0.874 open:0.874
煤炭A基 (150321) EPS:0.0 safe_price:0.0 close:1.1 open:1.1
煤炭B基 (150322) EPS:0.0 safe_price:0.0 close:1.242 open:1.226
环保A端 (150323) EPS:0.0 safe_price:0.0 close:1.029 open:1.029
环保B端 (150324) EPS:0.0 safe_price:0.0 close:0.459 open:0.415
高铁A端 (150325) EPS:0.0 safe_price:0.0 close:0.997 open:0.997
高铁B端 (150326) EPS:0.0 safe_price:0.0 close:1.046 open:1.046
新能A级 (150327) EPS:0.0 safe_price:0.0 close:1.073 open:1.073
新能B级 (150328) EPS:0.0 safe_price:0.0 close:1.302 open:1.302
保险A (150329) EPS:0.0 safe_price:0.0 close:0.9 open:0.9
保险B (150330) EPS:0.0 safe_price:0.0 close:1.876 open:1.808
网金融A (150331) EPS:0.0 safe_price:0.0 close:0.99 open:0.991
网金融B (150332) EPS:0.0 safe_price:0.0 close:0.413 open:0.395
军工股A (150335) EPS:0.0 safe_price:0.0 close:0.962 open:0.955
军工股B (150336) EPS:0.0 safe_price:0.0 close:1.068 open:1.051
证券A基 (150343) EPS:0.0 safe_price:0.0 close:1.0 open:1.023
证券B基 (150344) EPS:0.0 safe_price:0.0 close:0.956 open:0.955
保证金 (159001) EPS:0.0 safe_price:0.0 close:99.978 open:99.989
招商快线 (159003) EPS:0.0 safe_price:0.0 close:99.986 open:99.994
添富快钱 (159005) EPS:0.0 safe_price:0.0 close:100.001 open:100.0
深100ETF (159901) EPS:0.0 safe_price:0.0 close:4.985 open:4.93
中小板 (159902) EPS:0.0 safe_price:0.0 close:3.657 open:3.618
深成ETF (159903) EPS:0.0 safe_price:0.0 close:1.197 open:1.191
深红利 (159905) EPS:0.0 safe_price:0.0 close:1.722 open:1.69
深成长 (159906) EPS:0.0 safe_price:0.0 close:1.028 open:1.019
中小300 (159907) EPS:0.0 safe_price:0.0 close:1.509 open:1.496
深F200 (159908) EPS:0.0 safe_price:0.0 close:1.48 open:1.52
深TMT (159909) EPS:0.0 safe_price:0.0 close:5.553 open:5.46
深F120 (159910) EPS:0.0 safe_price:0.0 close:1.764 open:1.76
民营ETF (159911) EPS:0.0 safe_price:0.0 close:4.5 open:4.5
深300ETF (159912) EPS:0.0 safe_price:0.0 close:1.417 open:1.405
深价值 (159913) EPS:0.0 safe_price:0.0 close:1.841 open:1.816
创业板 (159915) EPS:0.0 safe_price:0.0 close:1.683 open:1.668
深F60 (159916) EPS:0.0 safe_price:0.0 close:3.968 open:3.996
中小成长 (159917) EPS:0.0 safe_price:0.0 close:1.615 open:0.0
中创400 (159918) EPS:0.0 safe_price:0.0 close:1.766 open:1.762
